austria.trk
5.85 .15 .25 .15 .8 .3 35 .5 1 0 12
-346.083175 443.770304 484.612733
2010.53809 582.584704 -1819.395155


628.800669 1245.578095 -342.360389
1742.617075 5397.279877 3905.531213
1696.0258 1658.759199 254.279502
2302.279563 1769.482223 -347.963905
2516.339449 2203.040874 -30.933216
2597.700489 1957.640814 17.414312
2788.694558 1986.893627 -133.290368
1927.944076 2151.674752 -942.163373
1338.3915 1216.845487 102.290368
1156.032032 1314.837792 -92.816936
662.538013 580.299684 760.913291
748.605781 1120.368557 247.831103
7.27616 967.638529 -480.48876
629.364429 483.620188 293.244105
468.72906 117.292941 -34.905307
213.022504 242.945878 -107.252496
-310.083175 537.770304 484.612733
2010.53809 582.584704 -1819.395155

albrtprk.trk
5.85 .15 .25 .15 .8 .3 35 .5 0 0 18
2463.001915 1507.57628 -699.871021
1245.577904 903.335032 650.811021
1208.732478 3061.636202 -1407.047319
333.088634 2170.022893 -231.035542
19.424071 2680.076991 336.533603
760.286645 3300.136874 -616.540982
989.705671 3884.055263 -466.165519
1218.564351 5203.211322 861.199584
1696.876319 3820.817834 -586.842761
1652.152532 3317.842973 -850.455457
3533.635883 2983.708983 1047.746059
3683.707356 2755.97771 1021.632454
4488.458433 815.92977 -1057.612202
4213.830754 -206.736418 -2055.5
5535.803618 848.534468 -438.998019
5349.361725 571.644278 -387.936028
4851.439191 324.750915 122.23598
4370.093026 418.59857 -331.415194

qual_albrtprk.trk
5.85 .15 .25 .15 .8 .3 35 .5 0 0 17
2562.189415 1492.38878 -760.621021
1212.202904 857.772532 706.498521
1208.732478 3061.636202 -1407.047319
333.088634 2170.022893 -231.035542
19.424071 2680.076991 336.533603
760.286645 3300.136874 -616.540982
989.705671 3884.055263 -466.165519
1218.564351 5203.211322 861.199584
1696.876319 3820.817834 -586.842761
1343.402532 3338.030473 -1149.142957
3704.760883 2983.708983 1219.246059
3674.707356 2848.22771 1116.132454
4506.458433 588.67977 -1284.862202
5447.803618 823.534468 -522.998019
5377.447662 685.159903 -490.451653
4851.439191 324.750915 122.23598
4370.093026 418.59857 -331.415194

albert.trk
5.85 .15 .25 .15 .8 .3 35 .5 0 0 19
2325.200217 1310.342658 -402.52464
1414.151372 1111.063308 511.107395
2916.65894 5711.095864 -4314.940726
359.808738 2394.434605 -204.751927
151.578449 2813.595584 247.089471
591.92066 3467.241366 -480.784358
1066.649728 4134.428158 -373.055826
1202.89625 5803.014266 1288.910536
1618.496987 3614.184574 -909.385581
2460.332506 3551.331832 -260.403433
3107.433303 3159.937873 484.872347
3948.468733 3204.406615 1256.325598
3866.521412 2489.70211 611.961421
4469.893621 1422.726954 -592.221421
4271.583834 258.173634 -1731.166257
5761.342511 684.78272 -303.047843
5447.410901 661.41736 -508.317395
4833.406465 304.847068 134.190997
4348.00748 454.072318 -357.831604


silverst.trk
5.85 .15 .25 .15 .8 .3 35 .5 0 0 18
5116.020208 1015.173848 -520.976644
4171.192168 -813.70548 1320.163912
3540.880385 981.948229 -544.824705
2995.692086 -35.283888 587.99749
2650.230984 961.139264 -450.679442
1288.262553 55.036946 1153.944862
381.288185 2362.993152 -277.029261
343.893198 3195.934542 551.453404
3617.358704 -206.466188 -4143.089811
1195.636183 3413.397003 191.461386
1610.565179 3630.5757 -266.061779
3082.618413 3805.286649 894.414525
3662.414486 2437.389587 -484.047387
4497.749604 2341.487086 208.823802
4635.27221 2484.3376 207.20528
4743.729999 2907.086805 -199.23498
4839.301034 2861.743026 -297.533509
4508.765719 2165.556164 -1037.179945


magnycrs.trk
5.85 .15 .25 .15 .8 .3 35 .5 0 0 19
1694.54964 2487.235267 733.774531
2673.077178 1870.139875 -388.982524
2659.894978 1920.569827 -340.192733
1453.373625 2304.269478 -1557.370436
539.217127 2837.579251 -2566.118056
352.195269 89.241542 -14.044354
1595.170607 -810.84853 -1537.337861
287.051019 2346.091216 1863.301044
2179.525785 626.533882 -635.252443
1999.484459 1833.659513 570.261573
2467.491238 1740.847231 100.4877
1910.365739 1966.798442 -492.973755
2904.226844 -743.338289 2359.964228
669.540442 1360.984176 -645.279749
789.701583 229.076135 473.08419
244.691446 561.005704 -147.498895
852.841585 1304.246708 -585.674779
174.269536 1863.177174 270.243878
557.022935 1956.553278 -102.621532

hock.trk
5.85 .15 .25 .15 .8 .3 35 .5 0 0 19
1439.606622 4901.079848 -762.585367
2902.491489 719.919436 -4503.373434
5299.103496 3756.591964 -664.3805
6457.019347 4174.685579 545.997369
5892.94454 2390.512414 -1306.853707
4725.145145 1255.512434 -2896.323339
7369.994951 991.47343 -324.858611
7804.060118 560.354987 278.234905
7219.319827 433.977798 -311.886028
7021.760907 711.439982 -650.936507
6847.448896 3050.611613 -2422.779036
3692.632694 1823.59907 566.87488
3500.975081 2699.467807 -312.405995
2217.66365 1726.898872 1287.104069
1356.903328 4182.670545 -507.397689
872.839305 4635.151937 89.096641
1116.561536 4397.683419 410.455825
277.922584 4445.234627 -409.797114
385.860493 4316.849338 -256.032273

monza-76.trk
5.85 .15 .25 .15 .8 .3 35 .5 0 0 15
-2531.822636 -20085.786707 -25429.452548
4767.968933 5442.122542 1114.625052
4762.166344 3438.763276 -872.800514
5529.507543 5122.360093 961.727072
5335.866918 2968.531968 -1182.491678
7223.052548 1909.583835 815.232793
5528.422803 794.485506 -1193.070464
6243.022385 637.378277 -533.74393
6095.802792 937.593103 -819.002196
1543.861239 -184.117519 3862.163551
3250.229571 2524.659782 1023.722795
4105.763336 4726.702836 -1328.16938
2390.532609 2229.526449 1692.669892
402.769184 4716.819632 -304.734289
866.077006 3925.144252 -1222.015077



buenos.trk
5.85 .15 .25 .15 .8 .3 35 .5 0 0 20
2830.75233 1349.106514 -242.448255
2633.137501 1851.377188 -756.14888
1858.233483 952.405784 367.935839
1843.108483 1227.530784 93.310839
1928.108483 1186.530784 186.310839
2345.706194 1160.07585 443.588402
2946.014188 224.607649 -656.318802
2994.786728 663.684135 -228.395003
2883.786728 696.684135 -342.395003
1743.714113 854.533 -768.641014
1018.428124 991.266678 -107.505514
719.589865 413.666056 -665.261215
1662.519887 706.490327 314.107536
1705.531968 622.777917 237.926336
1226.019395 1231.252661 166.481883
916.787268 1387.997517 -171.56192
1295.80803 2013.61347 -860.364571
333.996725 2307.385445 -154.567236
353.996725 2203.385445 -259.567236
1650.419926 3419.244891 1504.166924

montreal.trk
5.85 .15 .25 .15 .8 .3 35 .5 0 0 18
3801.027516 -185.59314 -1746.816926
5546.635423 955.293313 312.200383
5523.445716 497.591452 -115.4002
4919.324427 733.342844 -634.889222
4126.861549 -415.784415 731.186253
3969.247968 1182.99496 -837.588188
3068.542455 337.256001 379.608269
2745.735399 1141.411652 -462.268969
8204.209917 6564.783194 -8145.360047
2139.608417 2248.41397 -767.757411
469.496639 2482.724795 901.714859
-1026.352095 1747.735176 2449.483304
200.831244 4009.957092 -17.949985
-65.196538 781.570601 -3138.298273
3365.665016 4688.050767 2034.993809
1297.529412 72.74821 -2997.163708
2319.525075 1316.811418 -1487.954785
4632.116209 2580.698459 1124.262892


